Business: Haci'nin Yeri - Yigit Lokantasi | Author: Gulsum Akar | Rating: 5 | Category: taste | Comment: We went to Marmaris with my wife for a holiday. We chose this restaurant as a place for dinner based on the reviews and because we wanted juicy food. When we first went there was a serious queue. You proceed by taking the food you want in the form of an open buffet. Both vegetable dishes and meat dishes were plentiful. There was also dessert for those who wanted it. After you get what you want you pay at the cashier. They don't go through cards they work in cash. There was a lot of food variety. And the food prices were unbelievably cheap. We paid only 84 TL for all the meals here. It included buttermilk and bread. But unfortunately I can't say it's too clean as a place..,reasonable_comment
Business: Churchill Bistro | Author: Bora Ozkut | Rating: 2 | Category: outdoor_atmosphere | Comment: It is a business that serves 2 orange juices that are not on the breakfast menu and that I did not order; as if they were on the menu; and charges an extra 40 TL.,reasonable_comment
Business: Churchill Bistro | Author: Bojan Kuruc | Rating: 5 | Category: taste | Comment: We sat at the table; 10m away from the water; went for a swim and then came back to our table. They have changing cabins inside; very clean. Tried some cocktails and they were really good; but prices are like in Kos; Greece where we came from.,reasonable_comment
Business: Churchill Bistro | Author: David Kaeser | Rating: 5 | Category: indoor_atmosphere | Comment: It is a restaurant-bar with an extraordinary ambiance. It has an excellent location on Bodrum Beach. The service is top notch and leaves nothing to be desired.,reasonable_comment
Business: Churchill Bistro | Author: Ali Suca | Rating: 4 | Category: outdoor_atmosphere | Comment: Seaside; pleasant place; mediocre food; owners concerned.,reasonable_comment
Business: Churchill Bistro | Author: Michael Streich | Rating: 5 | Category: outdoor_atmosphere | Comment: Beautifully located restaurant on the beach; very nice staff and very good value for money; would gladly come again.,reasonable_comment
Business: Leman Kultur | Author: Merve Gun | Rating: 3 | Category: taste | Comment: Nice place with a view. Not bad in terms of food but ordinary.,reasonable_comment
Business: Leman Kultur | Author: Meryem Kirac | Rating: 4 | Category: indoor_atmosphere | Comment: A place where you pay for the view. In general; although the breakfast is good; 80tl per person for two people 160tl is a bit high.,reasonable_comment
Business: Leman Kultur | Author: Alper Ates | Rating: 3 | Category: menu | Comment: It has a location by the sea; a layout that allows for indoor and outdoor seating. Their waiters are nervous and sometimes indifferent.,reasonable_comment
Business: Leman Kultur | Author: Yilmaz Yilmaz | Rating: 5 | Category: outdoor_atmosphere | Comment: It was very nice that the food was delicious; the place was facing the beauty of Alanya Castle and especially all the staff were interested.,reasonable_comment
Business: Leman Kultur | Author: Emine Korkmaz | Rating: 4 | Category: indoor_atmosphere | Comment: Good salep was good; the employees were smiling..,reasonable_comment
Business: Leman Kultur | Author: Mesut Dursun | Rating: 3 | Category: taste | Comment: Food was tasteless. The waiters were not smiling at all.,reasonable_comment
Business: Leman Kultur | Author: Mehmet Sahin | Rating: 2 | Category: menu | Comment: We wanted mint lemonade; they put mint syrup in the lemonade; when we asked; they said that's what we do; but if you don't like it; we'll change it and they changed it.,reasonable_comment
Business: Leman Kultur | Author: Ozer Celik | Rating: 5 | Category: indoor_atmosphere | Comment: A large spacious place. If you want; you can relax inside and have something to drink.,reasonable_comment
Business: Leman Kultur | Author: Melis Demir | Rating: 5 | Category: taste | Comment: Location is nice. We love it as a family. Pizza was delicious.,reasonable_comment
Business: Leman Kultur | Author: Ufuk Canatan | Rating: 5 | Category: outdoor_atmosphere | Comment: Stylish; decent and clean place. I advise.,reasonable_comment
Business: Leman Kultur | Author: Serhat Sutcu | Rating: 5 | Category: indoor_atmosphere | Comment: In a beautiful location by the sea; sometimes it gets very crowded; the service can be delayed,reasonable_comment
Business: Tatbak | Author: Nisa Akdeniz | Rating: 2 | Category: menu | Comment: I think it came with a change in taste with the price update.,reasonable_comment
Business: Tatbak | Author: Nafican Tatlici | Rating: 3 | Category: taste | Comment: It's nice; but it's very late. I place an order; it arrives an hour later; I would be happy if it was a little faster.,reasonable_comment
Business: Tatbak | Author: Mehmet Erbagci | Rating: 4 | Category: outdoor_atmosphere | Comment: A delicious doner.,reasonable_comment
Business: Tatbak | Author: Suleyman Konus | Rating: 4 | Category: indoor_atmosphere | Comment: the ambiance was nice.,reasonable_comment
Business: Tatbak | Author: Ahmet Takir | Rating: 2 | Category: menu | Comment: Interest was good; but doner was a complete disaster. First of all; it came cold; there was no proper sauce in it; there was so much onion that I could not taste the meat at all.,reasonable_comment
Business: Tatbak | Author: Mert Cakir | Rating: 5 | Category: taste | Comment: Awesomeee,reasonable_comment
"Business: Tatbak | Author: Gokay Baydemir | Rating: 5 | Category: taste | Comment: Delicious doner. I went there with my friend, that was she's first. She liked too.",reasonable_comment
"Business: Tatbak | Author: Unsal Ceylan | Rating: 5 | Category: menu | Comment: Nice place, good price; good quality",reasonable_comment
Business: Tatbak | Author: Leyla Ciftci | Rating: 4 | Category: taste | Comment: Delicious!,reasonable_comment
Business: Tatbak | Author: Baran İsci | Rating: 5 | Category: outdoor_atmosphere | Comment: It was one of the best doner I've ever eaten in my life. Thank you very much.,reasonable_comment
Business: Tatbak | Author: İsil Colak | Rating: 1 | Category: indoor_atmosphere | Comment: There were problems with cleaning. Chefs must wear gloves.,reasonable_comment
Business: Guzel Koy Cafe | Author: Mehmet Oz | Rating: 4 | Category: taste | Comment: The atmosphere is very nice; the flavors are also very good; but the prices are a bit high.,reasonable_comment
Business: Guzel Koy Cafe | Author: Mustafa Coskun | Rating: 5 | Category: indoor_atmosphere | Comment: We went for breakfast in the morning; the atmosphere is nice. breakfast items were good and tasty.,reasonable_comment
Business: Guzel Koy Cafe | Author: Havva Temiz | Rating: 5 | Category: menu | Comment: The cafe was cheap enough; I ate with my family.,reasonable_comment
Business: Guzel Koy Cafe | Author: Ceyda Cicek | Rating: 5 | Category: taste | Comment: We ordered breakfast; the table was full. It was truly fascinating. I advise.,reasonable_comment
Business: Guzel Koy Cafe | Author: Derin Goktug | Rating: 4 | Category: indoor_atmosphere | Comment: The indoor atmosphere was nice; but I can't say the same for the outdoor,reasonable_comment
Business: Guzel Koy Cafe | Author: Teslime Toptas | Rating: 5 | Category: taste | Comment: We were very satisfied from the staff to the meal.,reasonable_comment
Business: Guzel Koy Cafe | Author: Yigit Oztunc | Rating: 4 | Category: indoor_atmosphere | Comment: Ambiance was good.,reasonable_comment
Business: Guzel Koy Cafe | Author: Onur Aktas | Rating: 5 | Category: taste | Comment: Clean business; I liked it.,reasonable_comment
Business: Guzel Koy Cafe | Author: Serkan Kocyigit | Rating: 1 | Category: indoor_atmosphere | Comment: They didn't care about us when we went.,reasonable_comment
Business: Guzel Koy Cafe | Author: Amede Erard | Rating: 4 | Category: indoor_atmosphere | Comment: The restaurant is well located and above all it is nicely decorated and clean.,reasonable_comment
Business: Guzel Koy Cafe | Author: Cenk Gurdogan | Rating: 5 | Category: taste | Comment: Good quality drinks and food.,reasonable_comment
Business: Cemo Etliekmek | Author: Ibrahim Colak | Rating: 4 | Category: outdoor_atmosphere | Comment: Good location; no parking problem. The business is a little small. The products are considered good.. I didn't like the Sakarası dessert very much. Meat skewer and knife were not bad. Prices are normal..,reasonable_comment
Business: Cemo Etliekmek | Author: Ahmet Biricik | Rating: 5 | Category: indoor_atmosphere | Comment: Employees are kind. Food is delicious,reasonable_comment
Business: Cemo Etliekmek | Author: Hulya Gurbuz | Rating: 5 | Category: taste | Comment: The okra soup was hot and scrumptious to the broth. The meat loaf and tandoori kebab were excellent. We ate in the garden with pleasure in a cool weather.,reasonable_comment
Business: Cemo Etliekmek | Author: Selahattin Ciritci | Rating: 4 | Category: outdoor_atmosphere | Comment: One of my favorite places in Konya in terms of service; hygiene and taste.,reasonable_comment
Business: Cemo Etliekmek | Author: Metmet Akyel | Rating: 5 | Category: indoor_atmosphere | Comment: It is one of the rare places where I can taste the Etli Ekmek I ate in my childhood.,reasonable_comment
Business: Cemo Etliekmek | Author: Dogan Korkmaz | Rating: 4 | Category: menu | Comment: My wife and I liked the meat loaf very well; as the distance between the knives is very good. The downside was that there weren't enough toilets; we waited in line.,reasonable_comment
Business: Cemo Etliekmek | Author: Fatih Keresteci | Rating: 2 | Category: outdoor_atmosphere | Comment: I had heard that meatloaf was good; but the taste was not that praiseworthy.,reasonable_comment
Business: Cemo Etliekmek | Author: Birsen Elmali | Rating: 2 | Category: taste | Comment: The food is delicious; but the portions are very small and the prices are so high.,reasonable_comment
Business: Cemo Etliekmek | Author: Gulsum Unal | Rating: 4 | Category: indoor_atmosphere | Comment: Waiters were better than Meram branch. Although the taste of Etliekmek is not very good; you can easily bring your guests from outside the city.,reasonable_comment
Business: Cemo Etliekmek | Author: Nuri Yilmaz | Rating: 1 | Category: menu | Comment: Prices are high; even for the yogurt we didn't order; we were charged.,reasonable_comment
Business: Cemo Etliekmek | Author: Abdullah Goresim | Rating: 1 | Category: taste | Comment: Service is very slow. The ayran comes in advance; neither foam remains nor we saw here for the first time that buttermilk is paid.,reasonable_comment
Business: Korelee | Author: Gulbahar Memisoglu | Rating: 4 | Category: menu | Comment: The atmosphere of the place and the interest of the waiters were good. Food came fast and hot. We ordered spicy tabokki; it wasn't bitter; it tasted very good. We ordered cheese kimbab and it had cheddar in it. I don't recommend it to those who don't like seaweed.,reasonable_comment
"Business: Korelee | Author: Birkan Turk | Rating: 4 | Category: outdoor_atmosphere | Comment: Atmosphere of the restourant was amazing, I felt times that I in Korea",reasonable_comment
Business: Korelee | Author: Kubra Sener | Rating: 5 | Category: taste | Comment: The products were delicious; the service was fast; the employees were smiling and interested. Bulgogi mildly spiced meat was delicious.,reasonable_comment
Business: Korelee | Author: Mert Ozlu | Rating: 2 | Category: taste | Comment: We had very high expectations; but unfortunately we did not like it. Chicken was very sweet. Prices are not too high. You wait in line outside.,reasonable_comment
Business: Korelee | Author: Nergis Yilmaz | Rating: 5 | Category: indoor_atmosphere | Comment: It was really nice; I liked it very much. Moreover; the prices are quite normal. Well done to everyone who worked there.,reasonable_comment
Business: Korelee | Author: Merve Sahin | Rating: 4 | Category: taste | Comment: Kimbap wasn't for me; it's a tough flavor.,reasonable_comment
Business: Korelee | Author: Onder Onerge | Rating: 5 | Category: outdoor_atmosphere | Comment: I don't know much about Korean cuisine; but I have tasted it. Chicken with soy sauce was cooked to a great consistency and served warm.,reasonable_comment
